Date,GRNSOLAR,GRNWIND,GRNGEO,GRNFUEL,GRNBIO,CL1 Comdty,NG1 Comdty
2012-03-09,484.83,631.69,822.66,812.87,1075.24,5347.98291,115.72358
2012-03-12,477.11,627.85,822.61,841.71,1070.88,5319.65869,113.50672
2012-03-13,483.7,632.9,835.82,863.77,1068.26,5341.36914,115.07645
2012-03-14,479.95,627.69,832.41,874.7,1055.69,5274.13574,114.2571
2012-03-15,482.93,627.57,832.64,886.56,1051.56,5292.81396,114.75905
2012-03-16,488.97,633.75,838.82,895.07,1051.98,5369.59424,116.66053
2012-03-19,484.83,629.28,832.57,884.39,1063.34,5427.73926,118.05547
2012-03-20,482.28,619.83,822.6,877.18,1062.2,5335.94531,117.97588
2012-03-21,471.19,620.44,817.12,872.51,1067.1,5433.76172,119.5458
2012-03-22,466.33,612.75,812.03,835.24,1053.67,5401.82129,116.34297
2012-03-23,472.87,621.48,825.47,842.74,1057.12,5479.75928,116.65063
2012-03-26,479.38,621.43,833.82,854.11,1067.77,5464.4165,113.64843
2012-03-27,475.37,617.94,834.73,841.24,1061.71,5459.34033,112.30992
2012-03-28,462.29,609.6,832.73,823.49,1053.22,5365.896,111.53285
2012-03-29,454.02,599.31,834.88,797.79,1041.69,5276.21143,110.31892
2012-03-30,452.21,598.32,843.27,821.1,1050.45,5248.354,108.30907
2012-04-02,448.34,596.98,840.51,813.66,1056.42,5354.10254,109.49376
2012-04-03,439.49,595.75,841.83,790.13,1062.82,5260.30566,110.60753
2012-04-04,427.81,622.01,828.15,765.48,1050.72,5192.72705,109.56567
2012-04-05,424.72,620.67,826.18,756.39,1052.53,5286.88916,106.90457
2012-04-09,419.01,608.7,812.43,759.52,1041.65,5247.48877,107.91
2012-04-10,415.26,599.34,800.35,740.45,1021.97,5217.17773,104.89099
2012-04-11,428.57,600.93,806.68,758.44,1026.77,5291.61768,102.2256
2012-04-12,432.64,603.37,817.55,771.55,1027.36,5316.21387,101.71799
2012-04-13,425.81,596.22,821.22,762.53,1019.71,5298.31592,102.07102
2012-04-16,426.01,596.33,823.82,755.73,1017.69,5312.73193,104.05584
2012-04-17,435.7,595.82,831.12,747.09,1029.1,5361.61084,100.3887
2012-04-18,430.19,595.51,821.62,737.36,1034.1,5320.87256,101.11057
2012-04-19,427.85,579.46,816.12,734.88,1033.95,5330.82373,99.40237
2012-04-20,425.61,580.53,819.29,761.46,1035.11,5367.35938,100.3678
2012-04-23,411.73,568.93,812.53,767.67,1025.08,5431.31934,105.71873
2012-04-24,412.08,568.01,812.08,766.71,1034.95,5453.46094,104.01337
2012-04-25,414.98,574.33,818.55,761.25,1028.42,5476.19141,108.76646
2012-04-26,416.39,571.69,802.67,772.8,1025.63,5487.30664,106.85946
2012-04-27,417.31,572.68,803.31,767.92,1028.73,5509.34961,114.77593
2012-04-30,418.3,570,802.7,781.19,1020.97,5525.07617,120.38522
2012-05-01,423.82,572.67,808.13,766.6,1017.12,5593.03955,124.91614
2012-05-02,428.73,567.3,809.98,752.23,1015.97,5575.08154,119.37521
2012-05-03,423.16,559.33,808.09,742.9,1010.09,5502.80908,125.5761
2012-05-04,415.5,558.06,795.65,729.79,1007.25,5263.79785,121.80116
2012-05-07,411.14,548.1,789.65,727.63,1003.09,5181.51514,123.58608
2012-05-08,403.33,545.58,785.54,713.24,982.61,5191.48975,128.0614
2012-05-09,401.91,534.04,796.29,704.17,977.76,5219.80176,132.90787
2012-05-10,396.74,537.08,796.79,706.84,985.71,5170.96582,132.47006
2012-05-11,393.81,530.48,801.2,704.62,989.53,5140.55176,134.16878
2012-05-14,386.81,507.57,802.74,686.95,962.75,5111.95947,131.11598
2012-05-15,382.85,500.24,780.01,677.8,955.3,5069.75098,134.8625
2012-05-16,373.69,486.89,743.62,668.31,951.56,5046.54395,142.35374
2012-05-17,365.92,487.61,757.67,640.21,935.14,5032.02441,141.02281
2012-05-18,353.87,480.58,746.77,636.12,917.18,4983.37305,149.37045
2012-05-21,360.24,481.05,754.86,643.47,935.94,5087.18457,143.37759
2012-05-22,361.47,485.76,756.02,638.38,937.27,5076.58887,149.9272
2012-05-23,358.11,475.32,756.83,618.99,925.81,5068.1123,154.29837
2012-05-24,354.75,474.25,743.06,631.43,928.56,5055.65479,147.60995
2012-05-25,353.98,474.87,748.35,639.52,937.58,5029.55518,142.15164
2012-05-29,360.49,473.82,759.17,648.92,942.13,5066.67627,135.59892
2012-05-30,352.63,462.15,758.78,665.96,930.57,4947.33984,136.21803
2012-05-31,350.18,454.72,760.97,682.63,928.76,4878.99414,136.56447
2012-06-01,340.29,445.6,746.35,668.14,908.39,4618.0166,129.05811
2012-06-04,332.52,436.32,731.79,671.01,900.53,4663.40918,134.10495
2012-06-05,338.08,437.72,737.22,665.31,898.06,4684.41699,135.93645
2012-06-06,349.07,443.81,747.78,628.31,910.03,4682.47656,133.33658
2012-06-07,349.2,448.49,756.91,610.53,909.45,4662.13135,124.99041
2012-06-08,343.82,445.36,753.27,616.16,903.66,4667.9707,127.606
2012-06-11,341.06,444.16,750.66,617.33,898.89,4615.90039,123.79767
2012-06-12,349.83,440.53,755.53,617.88,904.83,4638.00781,124.24428
2012-06-13,350.31,438.62,754.42,606.27,910.53,4592.43262,121.45322
2012-06-14,348.6,432.75,756.26,619.54,906.13,4675.04541,139.00893
2012-06-15,355.94,439.48,767.04,620.62,911.78,4671.64795,137.15286
2012-06-18,360.82,438.7,773.66,617.17,910.93,4658.54004,147.41507
2012-06-19,369.17,447.01,782.62,621.41,927.97,4692.65527,142.12552
2012-06-20,370.94,455.76,782.25,631.97,925.15,4602.47705,141.619
2012-06-21,363.63,450.7,774.33,625.2,909.11,4445.27881,146.77379
2012-06-22,364.27,450.9,776.77,652.45,915.82,4559.87842,150.07124
2012-06-25,356.03,443.37,768.66,631.08,906.09,4523.28711,153.84087
2012-06-26,349.09,438.62,770.94,617.96,912.39,4527.09131,157.84352
2012-06-27,350.81,442.56,778.25,605.06,920.73,4567.55859,157.96542
2012-06-28,347.37,443.41,777.55,598.7,917.93,4427.94092,155.1404
2012-06-29,361.2,471.86,797.52,622.3,946.44,4717.40381,156.8026
2012-07-02,364.82,467.91,807.7,643.89,966.65,4642.2627,156.53432
2012-07-03,370.33,472.31,826.18,647.43,963.22,4755.1167,157.25626
2012-07-05,364.39,464.99,817.51,648.14,962.32,4823.26611,162.85851
2012-07-06,355.64,456.52,813.74,633.67,964.6,4714.42139,154.9702
2012-07-09,347.47,451.04,786.13,626.59,964.6,4799.53174,160.91464
2012-07-10,344.12,446.54,778.34,623.46,960.28,4654.06836,151.80771
2012-07-11,341.42,444.31,783.41,626.2,971.02,4749.1543,157.89929
2012-07-12,330.38,430.08,785.36,625.73,966.87,4796.80811,160.15366
2012-07-13,329,425,796.29,627.8,978.57,4790.06445,158.05563
2012-07-16,323.72,422.31,795.21,621.18,980.77,4860.55518,153.95697
2012-07-17,321.92,419.5,799.56,622.11,990.44,4918.25244,154.1295
2012-07-18,321.31,416.35,799.49,626.36,993.04,4972.05762,164.48123
2012-07-19,325.85,410.94,790.89,631.77,1001.21,5100.46973,165.07996
2012-07-20,324.15,398.33,790.65,625.39,993.23,5054.34619,170.30228
2012-07-23,315.69,385.11,775.04,599.87,977.87,4943.33203,174.81694
2012-07-24,308.9,370.12,775.53,590.11,964.05,4977.68262,179.25281
2012-07-25,308.25,365.53,764.08,591.14,955.12,4991.66162,172.24236
2012-07-26,312.66,377.18,766.82,608.72,969.62,4977.68213,172.90193
2012-07-27,317.66,383.02,780.58,605.45,966.34,4987.79443,166.57339
2012-07-30,311.91,393.3,780.09,605.78,962.47,4977.85205,178.20023
2012-07-31,314.17,404.21,786,604.81,947.47,4905.38232,178.75734
2012-08-01,310.97,393.16,772.82,595.88,946.54,4956.28809,176.7674
2012-08-02,314.64,384.77,786.08,609.71,937.7,4898.01318,164.1478
2012-08-03,319.06,394.01,784.04,611.3,943.43,5067.67285,159.51526
2012-08-06,326.98,402.76,778.88,616.35,955.27,5094.51123,160.68153
2012-08-07,332.7,411.09,782.15,623.78,960.13,5147.63477,162.88663
2012-08-08,337.11,407.98,778.61,620.6,962.8,5144.05176,161.62297
2012-08-09,338.92,410.97,789.67,624.31,963.82,5150.20459,162.46092
2012-08-10,337.44,412.26,798.34,613.4,965.42,5125.03076,152.86246
2012-08-13,332.95,412.15,804.43,610.03,962.35,5150.68799,151.58231
2012-08-14,332.7,409.16,795.92,599.2,972.57,5218.53271,158.29308
2012-08-15,333.44,404.23,795.01,600.18,977.45,5268.80176,153.48953
2012-08-16,339.7,418.16,799.52,592.16,981.58,5315.83789,151.46802
2012-08-17,343.51,424.61,813.43,599.02,978.63,5346.31641,151.40752
2012-08-20,347.22,428.05,820.63,589.68,978.89,5344.08936,154.58156
2012-08-21,355.11,446.28,819.74,583.5,979.36,5341.08643,153.30487
2012-08-22,351.54,430.83,814.24,578.25,980.76,5384.79932,156.46149
2012-08-23,353.35,437.54,814.51,577.5,974.78,5308.80908,154.5163
2012-08-24,349.6,433.24,816.22,575.42,981.29,5324.30615,149.62325
2012-08-27,349.4,434.67,815.38,573.69,982.3,5315.29248,147.70578
2012-08-28,348.76,447.16,812.72,555.33,982.65,5360.28223,145.45602
2012-08-29,344.41,440.26,815.71,555.54,977.75,5311.63135,146.51625
2012-08-30,328.94,433.39,802.17,547.96,978.58,5277.43066,153.2697
2012-08-31,331.86,443,810.68,563.91,984.96,5345.88525,155.10658
2012-09-04,327.93,454.34,806.22,573.15,983.11,5309.63965,159.0106
2012-09-05,326.38,450.45,808.23,569.14,984.51,5329.19336,156.19858
2012-09-06,335.23,465.6,813.4,531.93,986.22,5324.36475,154.72037
2012-09-07,340.71,477.21,819.7,537.02,985.33,5319.00928,147.95253
2012-09-10,345.99,488.04,814.95,532.22,977.31,5344.93701,155.68639
2012-09-11,351.19,485.03,820.41,545.89,988.76,5364.27002,165.17336
2012-09-12,353.47,481,820.18,547.5,989.71,5365.1377,169.39922
2012-09-13,356.78,468.83,842.03,530.93,1001.05,5416.38965,167.32352
2012-09-14,369.41,490.67,851.12,536.72,1005.75,5341.54492,158.78957
2012-09-17,366.97,498.72,846.4,520.27,1006.55,5209.26709,154.46648
2012-09-18,364.64,495.56,850.8,513.78,1005.57,5170.91162,150.47685
2012-09-19,367.46,505.2,845.9,512.65,1011.16,4969.21973,149.21706
2012-09-20,360.32,502.88,843.86,506.77,1007.98,4981.65088,151.66733
2012-09-21,357.98,517.07,846.25,512.39,1010.44,4949.64355,153.72722
2012-09-24,353.64,523.63,844.99,500.01,1016.1,4915.95654,151.70857
2012-09-25,349.11,522.15,843.91,485.59,1009.34,4870.47803,155.86382
2012-09-26,339.5,494.54,833.39,465.18,1004.69,4823.37793,162.04791
2012-09-27,348.13,496.56,840.4,474.59,1009.71,4869.42773,174.79045
2012-09-28,343.55,489.07,844.43,470.77,1013.23,4872.70215,175.47861
2012-10-01,342.74,494.12,840.43,492.31,1024.32,4846.41455,182.3694
2012-10-02,342.78,497.98,851.07,491.46,1028.98,4821.00879,185.25392
2012-10-03,338.67,491.52,857.15,490.95,1034.24,4605.75586,177.40573
2012-10-04,344.44,495.4,866.27,480.87,1034.24,4728.10889,175.59633
2012-10-05,338.86,504.6,868.86,488.55,1035.76,4659.82861,176.06561
2012-10-08,335.46,494.23,867.19,476.67,1034.73,4702.77734,179.15094
2012-10-09,331.01,485.25,859.58,485.01,1033.58,4874.9585,182.93625
2012-10-10,327.1,475.11,854.57,472.42,1032.99,4840.8125,184.34875
2012-10-11,329.63,481.44,856.29,498.47,1035.28,4849.78711,189.8407
2012-10-12,326.87,479.35,835.57,486.44,1026.72,4858.93457,191.00385
2012-10-15,325.21,479.89,843.74,499.55,1020.35,4875.85742,185.05431
2012-10-16,330.01,489.84,850.35,484.71,1026.96,4869.25879,181.73137
2012-10-17,333.95,497.39,863.34,499.4,1033.57,4871.76611,183.51096
2012-10-18,334.04,497.94,860.09,503.64,1029.6,4925.04736,191.81482
2012-10-19,317.17,496.95,845.25,491.04,1021.03,4871.25488,195.66162
2012-10-22,320.86,491.58,842.91,486.25,1027.13,4751.93506,184.87186
2012-10-23,318.26,481.56,845.39,474.65,1018.93,4673.67969,190.62488
2012-10-24,316.55,485.82,844.53,478.38,1021.61,4622.99023,186.04124
2012-10-25,313.22,483.92,848.28,470.12,1025.88,4626.47803,184.62901
2012-10-26,309.59,477.49,853.84,465.99,1030.77,4638.84424,182.80099
2012-10-31,306.79,480.99,879.55,470.65,1023.35,4644.45508,198.83266
2012-11-01,310.73,479.19,888.94,471.69,1031.36,4675.42676,198.58081
2012-11-02,305.81,483.44,885.18,473.11,1026.11,4569.28662,191.36513
2012-11-05,308.82,478.11,886.15,504.38,1019.93,4674.34863,193.95955
2012-11-06,317.24,483.29,894.56,498.07,1025.97,4828.92871,196.89139
2012-11-07,315.03,471.46,870.66,484.25,1010.68,4591.42432,194.55376
2012-11-08,309.23,468.39,865.23,471.4,1010.9,4631.87402,196.40147
2012-11-09,310.64,465.44,861.46,468.56,1003.13,4706.73779,191.56155
2012-11-12,306.99,459.42,861.8,465.25,984.94,4703.78271,196.2429
2012-11-13,298.23,453.7,856.44,470.34,975.3,4693.33838,205.53284
2012-11-14,294.13,452.44,831.56,458.85,967.81,4745.01025,206.68719
2012-11-15,288.76,457.93,835.97,451.3,958.3,4681.80566,202.88737
2012-11-16,284.67,457.19,841.04,442.1,973.17,4784.61719,209.22694
2012-11-19,288.18,461.25,847.06,457.6,990.91,4896.56152,203.96855
2012-11-20,287.24,461.79,844.54,445.93,991.32,4781.22607,211.20068
2012-11-21,290.68,460.26,839.74,445.4,994.54,4818.57031,215.23094
2012-11-23,294.57,470.74,852.35,453.31,1001.7,4891.15332,216.1349
2012-11-26,295.09,481.02,869.65,441.68,995.26,4877.90527,207.36935
2012-11-27,298.98,478.25,867.31,429.03,1001.34,4835.43848,209.04759
2012-11-28,305.15,477.72,875.79,438.94,1002.12,4797.16797,204.99864
2012-11-29,310.32,487.48,875.87,440.98,1003.22,4825.79541,199.89217
2012-11-30,313.16,494.6,873.38,433.37,998.82,4836.25928,193.70059
2012-12-03,312.23,497.34,864.88,435.68,988.6,4864.75928,196.08655
2012-12-04,316.86,503.67,864.53,428.88,978.44,4835.64014,193.37096
2012-12-05,318.7,510.62,857.74,420.38,973.15,4796.05078,201.92751
2012-12-06,319.61,510.88,857.91,409.56,981.16,4685.21143,199.11879
2012-12-07,323.2,518.91,855.82,420.38,986.35,4663.85059,192.73053
2012-12-10,326.21,521.1,860.98,431.84,998.5,4651.46924,188.10291
2012-12-11,332.66,525.44,863.96,439.57,987.91,4657.96826,185.25455
2012-12-12,345.88,526.38,872.3,431.96,985.56,4705.97119,183.42278
2012-12-13,345.28,537.09,856.96,426.43,989.68,4678.85791,182.32782
2012-12-14,350.52,535.97,853.02,444.82,990.75,4723.74951,180.49701
2012-12-17,347.79,540.88,858.36,475.22,997.67,4772.02002,183.76656
2012-12-18,348.02,546.94,853.01,475.46,1003.19,4830.87402,187.78493
2012-12-19,357.5,555.25,877.26,473.32,1016.07,4890.37891,181.3882
2012-12-20,358.97,560.79,869.7,472.36,1021.25,4948.58789,190.08112
2012-12-21,352.82,557.97,860.07,465.1,1013.89,4885.60938,190.16736
2012-12-24,351.18,554.98,861.04,456.89,1015.67,4887.28467,184.54863
2012-12-26,356.35,555.09,852.28,454.49,1017.16,4990.70801,186.06816
2012-12-27,355.84,552.33,851.78,456.47,1006.59,4989.21729,184.15137
2012-12-28,353.88,544.76,856.89,448.47,1008.73,4976.74805,190.13589
2012-12-31,358.41,537.24,863.82,449.66,1022,5030.81787,183.60129
2013-01-02,369.39,564.61,885.79,457.61,1059.91,5055.01904,175.5034
2013-01-03,396.06,570.85,886.88,467.14,1062.82,5062.74609,174.24303
2013-01-04,403.58,575.67,886.45,477.37,1069.05,5108.31396,180.37413
2013-01-07,401.72,594.44,889.28,487.05,1075.93,5137.09814,180.03825
2013-01-08,401.67,587.83,902.53,508.18,1077.98,5120.92139,176.90955
2013-01-09,415.47,609.59,903.73,528.41,1086.42,5106.06934,170.73248
2013-01-10,417.82,628.49,902.11,552.95,1090.88,5118.3501,174.19412
2013-01-11,417.89,631.04,907.73,563.2,1093.68,5128.49121,182.36951
2013-01-14,414.87,620.66,901.95,532.97,1100.48,5135.80762,184.01401
2013-01-15,415.31,623.5,904.37,522.73,1098.29,5098.21826,188.83302
2013-01-16,411.85,609.38,907.81,522.95,1097.54,5151.62939,187.77428
2013-01-17,411.2,610.14,912,513.23,1098.97,5172.21582,189.2525
2013-01-18,410.68,614.74,910.01,507.26,1105.15,5137.7832,191.72598
2013-01-22,420.95,609.32,897.96,516.95,1109.17,5158.94531,190.72659
2013-01-23,420.34,610.4,896.49,512.44,1112.46,5112.42236,190.79649
2013-01-24,421.02,606.49,897.51,512.67,1119.88,5150.11621,184.96405
2013-01-25,410.48,616.46,919.61,511.93,1123.41,5158.34424,185.2872
2013-01-28,405.88,612.99,930.59,505.59,1132.11,5207.27734,177.58955
2013-01-29,406.45,609.95,943.4,506.03,1140.15,5225.36133,172.76843
2013-01-30,404.1,616.7,933.98,492,1130.65,5210.89697,177.43867
2013-01-31,405.69,602.58,936.84,491.64,1143.96,5200.604,178.11896
2013-02-01,409.53,583.03,942.65,509.06,1149.22,5188.16504,175.16757
2013-02-04,404.15,576.87,939.99,517.32,1144.15,5127.30371,176.73923
2013-02-05,407.87,566.56,945.1,533.36,1148.76,5123.36963,180.19798
2013-02-06,411.41,586.2,952.13,531.58,1143.76,5130.03906,181.47871
2013-02-07,408.53,590.68,954.84,520.22,1153.5,5124.50879,175.66537
2013-02-08,406.16,588.23,953.24,518.61,1146.16,5132.98486,175.461
2013-02-11,414.71,587.17,950.66,524.59,1143.54,5232.34277,176.82007
2013-02-12,423.86,596.04,956.1,531.24,1142.74,5236.77393,173.46715
2013-02-13,427.33,597.28,961.65,537.17,1142.33,5218.65234,177.84627
2013-02-14,442.91,591.19,961.36,529.52,1137.58,5252.30713,170.72293
2013-02-15,437.88,590.26,965.62,526.44,1138.29,5206.63574,171.25519
2013-02-19,450.19,589.88,956.5,545.26,1149.93,5252.98779,177.81683
2013-02-20,444.91,601.31,951.15,545.17,1137.12,5122.09326,177.80377
2013-02-21,429.95,582.89,943.2,542.01,1115.28,5071.38477,177.31274
2013-02-22,431.83,584.22,952.33,525.52,1118.47,5056.95898,178.70129
2013-02-25,425.66,585.43,956.71,499.9,1111.33,5025.14648,184.25359
2013-02-26,418.39,566.2,966.41,500.85,1114.47,5014.06201,185.50351
2013-02-27,417.64,582.12,952.56,510.14,1117.33,4983.06689,184.47449
2013-02-28,416.18,576.89,952.44,526.53,1131.69,5004.7583,189.53381
2013-03-01,416.12,579.8,884.24,521.49,1124.41,4994.20117,190.3392
2013-03-04,414.21,574.35,851.96,521.09,1126.35,4945.33496,193.65387
2013-03-05,424.15,579.03,867.48,540.42,1133.65,4986.92627,193.77739
2013-03-06,430.77,574.91,871.48,622.97,1124.75,4962.79834,190.43359
2013-03-07,431.01,577.33,859.73,597.06,1123.24,4987.27344,195.11154
2013-03-08,429.57,583.65,873.02,578.6,1124.73,4994.26416,197.10913
2013-03-11,427.1,581.28,875.61,587.97,1127.8,5002.08008,198.26842
2013-03-12,428.61,577.41,873.54,547.1,1129.99,5013.35449,197.46788
2013-03-13,417.38,570.03,866.62,586.29,1131.68,5036.32617,200.3208
2013-03-14,418.02,580.86,864.3,605.15,1131.27,5034.31836,206.28638
2013-03-15,413,583.62,883.07,622.65,1133.32,5050.50537,209.26224
2013-03-18,401.69,571.39,846.72,617.9,1125.51,5081.17676,210.42381
2013-03-19,401.29,567.43,847.68,606.09,1116.47,5023.18066,216.33034
2013-03-20,409.55,579.98,849.31,615.09,1117.36,5055.62939,215.36459
2013-03-21,403.13,580.12,848.18,570.66,1121.24,5028.81787,214.04433
2013-03-22,399.64,586.67,848.72,572.32,1115.39,5090.7959,213.33427
2013-03-25,386.15,578.34,852.8,582.14,1124.38,5150.55322,209.96613
2013-03-26,384.22,576.03,850.52,565.42,1132.3,5247.1582,216.55284
2013-03-27,382.41,561.85,840.61,558.21,1131.7,5260.229,221.56361
2013-03-28,381.41,560.86,842.22,573.19,1130.62,5297.57666,219.24763
2013-04-01,376.31,558.08,838.02,569.16,1132.35,5288.85889,218.75728
2013-04-02,374.56,551.45,828.51,558.87,1124.24,5275.9585,215.45717
2013-04-03,367.46,555.08,822.66,543.44,1116.15,5145.16357,212.4525
2013-04-04,368.57,553.42,823.2,550.59,1106.68,5120.71973,216.72188
2013-04-05,363.82,544.05,821.48,549.05,1110.82,5076.71533,225.90562
2013-04-08,368.68,555.34,828.43,544.52,1122.83,5093.25488,222.69351
2013-04-09,398.9,566.93,825.83,529.52,1137.04,5124.00879,218.50471
2013-04-10,403.74,591.18,837.72,539.29,1142.54,5159.2998,222.69377
2013-04-11,404.6,589.36,841.65,530.99,1133.49,5097.69727,225.63759
2013-04-12,399.99,594.79,842.29,520.84,1128.01,4985.80322,230.58453
2013-04-15,385.39,588.26,818.51,478.33,1101.37,4827.15479,225.11485
2013-04-16,390.74,587.25,817.12,482.7,1120.85,4797.53418,224.952
2013-04-17,382.84,577.99,814.23,477.52,1103.71,4695.88916,228.29346
2013-04-18,381.58,568.02,815.64,495.51,1121.62,4731.71777,237.36794
2013-04-19,388.54,574.17,816.61,527.13,1134.3,4746.81885,237.74548
2013-04-22,391.84,578.69,820.26,551.52,1137.54,4811.23584,231.29274
2013-04-23,399.97,587,822.92,537.16,1149.18,4849.27832,230.44676
2013-04-24,414.21,592.15,832.53,554.89,1153.2,4971.625,226.53166
2013-04-25,419.68,599.35,840.67,565.56,1136.57,5066.39209,225.45554
2013-04-26,425.46,598.46,843.24,566.64,1135.16,5059.66504,225.88956
2013-04-29,437.71,610.58,848.44,574.26,1142.81,5127.56982,238.30992
2013-04-30,436.7,613.83,843.43,572.97,1134.61,5013.66162,232.98024
2013-05-01,430.93,614.84,837.47,562.87,1115.36,4883.3042,232.06827
2013-05-02,438.15,608.89,834.77,592.97,1125.19,5061.83154,216.76637
2013-05-03,437.74,617.42,842.84,591.97,1131.85,5138.55957,217.18355
2013-05-06,442.52,625.54,843.7,603.52,1128.24,5214.27588,217.49648
2013-05-07,436.11,628.52,840.72,598.48,1125.21,5170.65137,211.974
2013-05-08,440.82,640.59,845.46,587.65,1132.06,5223.76025,215.07057
2013-05-09,448.21,642.88,843.76,588.43,1131.3,5237.35059,216.41631
2013-05-10,466.11,643.88,845.18,591.5,1135.49,5276.91797,214.83495
2013-05-13,475.36,647.67,844.28,582.59,1135.86,5219.59863,215.26663
2013-05-14,476.95,650.41,848.59,613.8,1142.17,5151.87402,220.05244
2013-05-15,489,663.11,855.29,617.35,1145.25,5169.99756,223.13776
2013-05-16,482.21,665.98,844.34,593.33,1131.56,5202.87305,214.9821
2013-05-17,494.52,663.94,851.56,599.01,1139.15,5297.90332,223.73462
2013-05-20,520,667.87,848.06,594.77,1146.93,5314.69824,224.76595
2013-05-21,527.19,668.07,857.98,611.55,1155.59,5324.85986,232.132
2013-05-22,504.95,662.95,849.12,619.68,1153.06,5240.55371,232.6788
2013-05-23,501.8,650.2,829.52,621.47,1145.45,5256.79395,237.65727
2013-05-24,506.28,664.06,820.28,750.84,1142.71,5249.33301,236.23393
2013-05-28,516.43,692.71,817.25,809.93,1136.77,5325.78516,233.97357
